"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/24/2023","AirNow","060850002","3","4.7","ug/m3 LC","20","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"02/25/2023","AirNow","060850002","3","5.7","ug/m3 LC","24","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"02/26/2023","AirNow","060850002","3","6.6","ug/m3 LC","28","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"02/27/2023","AirNow","060850002","3","4.9","ug/m3 LC","20","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"02/28/2023","AirNow","060850002","3","4","ug/m3 LC","17","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/01/2023","AirNow","060850002","3","5.8","ug/m3 LC","24","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/02/2023","AirNow","060850002","3","6.9","ug/m3 LC","29","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/03/2023","AirNow","060850002","3","6.8","ug/m3 LC","28","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/04/2023","AirNow","060850002","3","7.5","ug/m3 LC","31","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/05/2023","AirNow","060850002","3","6.2","ug/m3 LC","26","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/06/2023","AirNow","060850002","3","5","ug/m3 LC","21","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/07/2023","AirNow","060850002","3","5.6","ug/m3 LC","23","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/08/2023","AirNow","060850002","3","5.5","ug/m3 LC","23","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/09/2023","AirNow","060850002","3","5","ug/m3 LC","21","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/10/2023","AirNow","060850002","3","4.2","ug/m3 LC","18","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/11/2023","AirNow","060850002","3","4.6","ug/m3 LC","19","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/12/2023","AirNow","060850002","3","3","ug/m3 LC","13","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/13/2023","AirNow","060850002","3","3.6","ug/m3 LC","15","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/14/2023","AirNow","060850002","3","2.5","ug/m3 LC","10","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/15/2023","AirNow","060850002","3","7.4","ug/m3 LC","31","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/21/2023","AirNow","060850002","3","3","ug/m3 LC","13","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/22/2023","AirNow","060850002","3","3","ug/m3 LC","13","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/23/2023","AirNow","060850002","3","3.5","ug/m3 LC","15","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/25/2023","AirNow","060850002","3","4.7","ug/m3 LC","20","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/26/2023","AirNow","060850002","3","4.9","ug/m3 LC","20","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/27/2023","AirNow","060850002","3","3.9","ug/m3 LC","16","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/28/2023","AirNow","060850002","3","5.9","ug/m3 LC","25","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/29/2023","AirNow","060850002","3","3.6","ug/m3 LC","15","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/30/2023","AirNow","060850002","3","2.5","ug/m3 LC","10","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"03/31/2023","AirNow","060850002","3","4.4","ug/m3 LC","18","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"04/01/2023","AirNow","060850002","3","3.5","ug/m3 LC","15","Gilroy","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","36.999571","-121.574684"
"01/01/2023","AirNow","060850005","3","4.2","ug/m3 LC","18","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/02/2023","AirNow","060850005","3","3.9","ug/m3 LC","16","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/03/2023","AirNow","060850005","3","3.8","ug/m3 LC","16","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/04/2023","AirNow","060850005","3","2.4","ug/m3 LC","10","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/05/2023","AirNow","060850005","3","5.2","ug/m3 LC","22","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/06/2023","AirNow","060850005","3","6.9","ug/m3 LC","29","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/07/2023","AirNow","060850005","3","2","ug/m3 LC","8","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/08/2023","AirNow","060850005","3","4.8","ug/m3 LC","20","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/09/2023","AirNow","060850005","3","5.6","ug/m3 LC","23","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/10/2023","AirNow","060850005","3","4.4","ug/m3 LC","18","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/11/2023","AirNow","060850005","3","3.2","ug/m3 LC","13","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/12/2023","AirNow","060850005","3","6.5","ug/m3 LC","27","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/13/2023","AirNow","060850005","3","2.3","ug/m3 LC","10","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/14/2023","AirNow","060850005","3","5.4","ug/m3 LC","23","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/15/2023","AirNow","060850005","3","1.7","ug/m3 LC","7","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/16/2023","AirNow","060850005","3","7","ug/m3 LC","29","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/17/2023","AirNow","060850005","3","7","ug/m3 LC","29","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/18/2023","AirNow","060850005","3","6.9","ug/m3 LC","29","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/19/2023","AirNow","060850005","3","5.5","ug/m3 LC","23","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/20/2023","AirNow","060850005","3","8.7","ug/m3 LC","36","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/21/2023","AirNow","060850005","3","13.5","ug/m3 LC","54","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/22/2023","AirNow","060850005","3","19","ug/m3 LC","66","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/23/2023","AirNow","060850005","3","1.5","ug/m3 LC","6","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/24/2023","AirNow","060850005","3","11","ug/m3 LC","46","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/25/2023","AirNow","060850005","3","10.1","ug/m3 LC","42","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/26/2023","AirNow","060850005","3","6","ug/m3 LC","25","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/27/2023","AirNow","060850005","3","8.2","ug/m3 LC","34","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/28/2023","AirNow","060850005","3","11.5","ug/m3 LC","48","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/29/2023","AirNow","060850005","3","2.5","ug/m3 LC","10","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/30/2023","AirNow","060850005","3","4.2","ug/m3 LC","18","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/31/2023","AirNow","060850005","3","7.5","ug/m3 LC","31","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/01/2023","AirNow","060850005","3","11.8","ug/m3 LC","49","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/02/2023","AirNow","060850005","3","9.6","ug/m3 LC","40","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/03/2023","AirNow","060850005","3","5.7","ug/m3 LC","24","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/04/2023","AirNow","060850005","3","9.5","ug/m3 LC","40","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/05/2023","AirNow","060850005","3","3.4","ug/m3 LC","14","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/06/2023","AirNow","060850005","3","4.7","ug/m3 LC","20","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/07/2023","AirNow","060850005","3","8.6","ug/m3 LC","36","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/08/2023","AirNow","060850005","3","14.5","ug/m3 LC","56","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/09/2023","AirNow","060850005","3","14.9","ug/m3 LC","57","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/10/2023","AirNow","060850005","3","9","ug/m3 LC","38","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/11/2023","AirNow","060850005","3","5.6","ug/m3 LC","23","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/12/2023","AirNow","060850005","3","9.4","ug/m3 LC","39","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/13/2023","AirNow","060850005","3","13.4","ug/m3 LC","54","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/14/2023","AirNow","060850005","3","4.3","ug/m3 LC","18","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/15/2023","AirNow","060850005","3","2","ug/m3 LC","8","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/16/2023","AirNow","060850005","3","6.7","ug/m3 LC","28","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/17/2023","AirNow","060850005","3","12","ug/m3 LC","50","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/18/2023","AirNow","060850005","3","11.9","ug/m3 LC","50","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/19/2023","AirNow","060850005","3","12.1","ug/m3 LC","51","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/20/2023","AirNow","060850005","3","12.6","ug/m3 LC","52","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/21/2023","AirNow","060850005","3","10.8","ug/m3 LC","45","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/22/2023","AirNow","060850005","3","6.9","ug/m3 LC","29","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/23/2023","AirNow","060850005","3","5","ug/m3 LC","21","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/24/2023","AirNow","060850005","3","1.9","ug/m3 LC","8","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/25/2023","AirNow","060850005","3","5.7","ug/m3 LC","24","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/26/2023","AirNow","060850005","3","2.2","ug/m3 LC","9","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/27/2023","AirNow","060850005","3","5.8","ug/m3 LC","24","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"02/28/2023","AirNow","060850005","3","2.7","ug/m3 LC","11","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/01/2023","AirNow","060850005","3","2.4","ug/m3 LC","10","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/02/2023","AirNow","060850005","3","5.4","ug/m3 LC","23","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/03/2023","AirNow","060850005","3","7.5","ug/m3 LC","31","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/04/2023","AirNow","060850005","3","10.1","ug/m3 LC","42","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/05/2023","AirNow","060850005","3","4.4","ug/m3 LC","18","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/06/2023","AirNow","060850005","3","5.2","ug/m3 LC","22","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/19/2023","AirNow","060850005","3","1.5","ug/m3 LC","6","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/20/2023","AirNow","060850005","3","3","ug/m3 LC","13","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/21/2023","AirNow","060850005","3","1.7","ug/m3 LC","7","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/22/2023","AirNow","060850005","3","2.4","ug/m3 LC","10","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/23/2023","AirNow","060850005","3","4.5","ug/m3 LC","19","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/24/2023","AirNow","060850005","3","4.2","ug/m3 LC","18","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/25/2023","AirNow","060850005","3","4.7","ug/m3 LC","20","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/26/2023","AirNow","060850005","3","4.1","ug/m3 LC","17","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/27/2023","AirNow","060850005","3","5.8","ug/m3 LC","24","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/28/2023","AirNow","060850005","3","3.2","ug/m3 LC","13","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/29/2023","AirNow","060850005","3","2.7","ug/m3 LC","11","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/30/2023","AirNow","060850005","3","4.6","ug/m3 LC","19","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"03/31/2023","AirNow","060850005","3","6.2","ug/m3 LC","26","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"04/01/2023","AirNow","060850005","3","4.4","ug/m3 LC","18","San Jose - Jackson","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.348497","-121.894898"
"01/01/2023","AirNow","060850006","3","5.5","ug/m3 LC","23","San Jose - Knox Avenue","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/02/2023","AirNow","060850006","3","4.2","ug/m3 LC","18","San Jose - Knox Avenue","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/03/2023","AirNow","060850006","3","2.4","ug/m3 LC","10","San Jose - Knox Avenue","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/04/2023","AirNow","060850006","3","0.4","ug/m3 LC","2","San Jose - Knox Avenue","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/05/2023","AirNow","060850006","3","4.7","ug/m3 LC","20","San Jose - Knox Avenue","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/06/2023","AirNow","060850006","3","7.6","ug/m3 LC","32","San Jose - Knox Avenue","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
"01/07/2023","AirNow","060850006","3","1.4","ug/m3 LC","6","San Jose - Knox Avenue","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","085","Santa Clara","37.338135","-121.849783"
