"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/11/2023","AirNow","061070009","1","0.032","ppm","30","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/12/2023","AirNow","061070009","1","0.035","ppm","32","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/13/2023","AirNow","061070009","1","0.041","ppm","38","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/14/2023","AirNow","061070009","1","0.035","ppm","32","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/15/2023","AirNow","061070009","1","0.037","ppm","34","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/16/2023","AirNow","061070009","1","0.04","ppm","37","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/17/2023","AirNow","061070009","1","0.04","ppm","37","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/18/2023","AirNow","061070009","1","0.043","ppm","40","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/19/2023","AirNow","061070009","1","0.046","ppm","43","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/20/2023","AirNow","061070009","1","0.044","ppm","41","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/21/2023","AirNow","061070009","1","0.048","ppm","44","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/22/2023","AirNow","061070009","1","0.039","ppm","36","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/23/2023","AirNow","061070009","1","0.041","ppm","38","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/24/2023","AirNow","061070009","1","0.042","ppm","39","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/25/2023","AirNow","061070009","1","0.038","ppm","35","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/26/2023","AirNow","061070009","1","0.039","ppm","36","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/27/2023","AirNow","061070009","1","0.039","ppm","36","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"02/28/2023","AirNow","061070009","1","0.04","ppm","37","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/01/2023","AirNow","061070009","1","0.041","ppm","38","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/02/2023","AirNow","061070009","1","0.041","ppm","38","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/03/2023","AirNow","061070009","1","0.039","ppm","36","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/04/2023","AirNow","061070009","1","0.041","ppm","38","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/05/2023","AirNow","061070009","1","0.044","ppm","41","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/06/2023","AirNow","061070009","1","0.046","ppm","43","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/07/2023","AirNow","061070009","1","0.045","ppm","42","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/08/2023","AirNow","061070009","1","0.045","ppm","42","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/09/2023","AirNow","061070009","1","0.038","ppm","35","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/10/2023","AirNow","061070009","1","0.026","ppm","24","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/11/2023","AirNow","061070009","1","0.036","ppm","33","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/12/2023","AirNow","061070009","1","0.035","ppm","32","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/13/2023","AirNow","061070009","1","0.036","ppm","33","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/14/2023","AirNow","061070009","1","0.033","ppm","31","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/15/2023","AirNow","061070009","1","0.031","ppm","29","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/16/2023","AirNow","061070009","1","0.038","ppm","35","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/17/2023","AirNow","061070009","1","0.042","ppm","39","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/18/2023","AirNow","061070009","1","0.045","ppm","42","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/19/2023","AirNow","061070009","1","0.041","ppm","38","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/20/2023","AirNow","061070009","1","0.039","ppm","36","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/21/2023","AirNow","061070009","1","0.045","ppm","42","Sequoia & Kings Canyon NPs - Ash Mountain","18","75.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/22/2023","AirNow","061070009","1","0.044","ppm","41","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/23/2023","AirNow","061070009","1","0.037","ppm","34","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/24/2023","AirNow","061070009","1","0.041","ppm","38","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/25/2023","AirNow","061070009","1","0.038","ppm","35","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/26/2023","AirNow","061070009","1","0.043","ppm","40","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/27/2023","AirNow","061070009","1","0.047","ppm","44","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/28/2023","AirNow","061070009","1","0.042","ppm","39","Sequoia & Kings Canyon NPs - Ash Mountain","18","75.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/29/2023","AirNow","061070009","1","0.047","ppm","44","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/30/2023","AirNow","061070009","1","0.042","ppm","39","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"03/31/2023","AirNow","061070009","1","0.041","ppm","38","Sequoia & Kings Canyon NPs - Ash Mountain","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"04/01/2023","AirNow","061070009","1","0.042","ppm","39","Sequoia & Kings Canyon NPs - Ash Mountain","20","83.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.48947","-118.82915"
"01/01/2023","AirNow","061072003","1","0.034","ppm","31","Visalia-W. Ashland Avenue","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
"01/02/2023","AirNow","061072003","1","0.03","ppm","28","Visalia-W. Ashland Avenue","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
"01/03/2023","AirNow","061072003","1","0.034","ppm","31","Visalia-W. Ashland Avenue","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
"01/04/2023","AirNow","061072003","1","0.034","ppm","31","Visalia-W. Ashland Avenue","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
"01/05/2023","AirNow","061072003","1","0.039","ppm","36","Visalia-W. Ashland Avenue","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
"01/06/2023","AirNow","061072003","1","0.036","ppm","33","Visalia-W. Ashland Avenue","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
"01/08/2023","AirNow","061072003","1","0.037","ppm","34","Visalia-W. Ashland Avenue","22","92.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
"01/09/2023","AirNow","061072003","1","0.03","ppm","28","Visalia-W. Ashland Avenue","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
"01/10/2023","AirNow","061072003","1","0.042","ppm","39","Visalia-W. Ashland Avenue","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
"01/11/2023","AirNow","061072003","1","0.031","ppm","29","Visalia-W. Ashland Avenue","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
"01/12/2023","AirNow","061072003","1","0.027","ppm","25","Visalia-W. Ashland Avenue","24","100.0000","44201","Ozone","47300","Visalia-Porterville, CA","06","California","107","Tulare","36.30815","-119.3129"
