Site ID,Latitude (before),Longitude (before),Latitude (after),Longitude (after)
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61112002,58,78,58,78
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61113001,57,72,57,72
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61130004,133,22,133,22
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
61131003,137,24,137,24
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010007,117,21,117,21
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010009,119,15,119,15
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
60010011,121,9,121,9
